uuid,Keywords,label
1512,Biochemiluminescent Assay; Neuraminidase Activity; Influenza Virus; Confidence Interval; Rapid Diagnosis,1
1513,Ecosystem Service; Surrounding Areas; Spatial Distribution; Driving Mechanism,0
1514,Brain Structures; Depression-Like Behavior; Soluble Factors; Cytokine Production; Various Brain,1
1515,Mucosal Barrier; Barrier Injury; Injury Laboratory-Confirmed; Laboratory-Confirmed Bloodstream; Bloodstream Infection; Management Practices,1
1516,A; B,1
1517,Insect Extinctions; Urgent Action,0
1518,Developmental Threshold; Heat Units; Thermal Units; Mean Thermal; Larval Stage; Life Table,1
1519,Precocious Puberty; Control Group; Oxidant-Antioxidant Balance; Case-Control Study,1
1520,Thermal Efficiency; Atomizer Number; Solar Still; Water Height; Ultrasound Waves; Saline Water,0
1521,Industrial Construction; Safety Protocols; Schedule Impacts; Protective Equipment; Process Safety; Additional Safety,1
1522,Yield Prediction; Wheat Yield; Climate Data; Satellite Data; Multi-Source Data; Yield Variability,0
1523,Industrial 3D-Printing; 3D-Printing Technologies; Fused Deposition; Deposition Modeling; Selective Laser; Laser Sintering,0
1524,Thoracolumbar Fractures; Nonsurgical Treatment; Thoracolumbar Spine; Spine Committee; Nonoperative Treatment; Literature Search,1
1525,Water Quality; Permissible Limits; Results Obtained; Year 2015; 11.5-13.0 _g/M3; Mining Activities,1
1526,Organic Contaminants; Composting Technology; Diverse Microbial; Microbial Community,1
1527,Renewable Energy; Energy Consumption; Energy Productivity; Autoregressive Distributive; Cross-Sectional Autoregressive,0
1528,Zinc Finger; Finger Proteins; Biological Functions; Hepatocellular Carcinoma; Transcription Factors,1
1529,Chemical Dispersant; Size Ratio; Roncador Crude; Surface Properties,1
1530,Green Transformation; Manufacturing Industry; Environmental Regulation; Influencing Factors; Technology Innovation; Positive Impact,0
1531,Content Validity; Attitude Scale; Interprofessional Attitude; Descriptive Analysis; Validity Analysis,1
1532,Purpose-Grown Phytomass; Biogas Production; Fermentation Residues; Soil Fertility; Water Retention,0
1533,Omsk Hemorrhagic; Hemorrhagic Fever; Western Siberia; Fever Virus; Tick-Borne Encephalitis; Encephalitis Virus,1
1534,Cytotoxicity Following; Hodgkin Lymphoma; Pd-1/Pdl-1 Blockade; Effector Cell; Cell-Mediated Cytotoxicity,1
1535,Compact City; Social Goals; City Planning; City Model; Urban Planning; Three Dimensions,0
1536,Transport Sector; Mitigation Potential; Energy Consumption; Decoupling Index; Weak Decoupling,0
1537,Energy Efficient; Membrane Technologies; Palladium-Based Membranes; Fuel Cells; Membrane Technology,0
1538,Carbon Footprint; Footprint Pressure; Carbon Sequestration; Global Carbon; Driving Factors; Non-Oecd Countries,0
1539,Industrial Hemp; Agricultural Activities; Hemp Fiber; Environmentally Friendly; Cost Associated; United States,0
1540,Climate Change; Change Impacts; Cascading Climate; Financial Services; Combined Effects; Cascading Impacts,0
1541,Overdose Mortality; Prescription Drug; Monitoring Programs; Drug Monitoring; Population Health; Pdmps Reduced,1
1542,Sulfonylurea Herbicides; Switchable Hydrophilic; Liquid Chromatography; Hydrophilic Solvent; Soil Samples; Hydrophilic Solvent-Based,1
1543,Hydrogen Energy; Robust Counterparts; Robust Optimization; Optimization Approach,0
1544,Sodium Metal; Na-Ion Flux; Electronic Field,1
1545,Ti/Pbo2-Co-Pr Electrode; Current Density; Efficiently Electrocatalytic; Electrocatalytic Degradation; Beta-Naphthoxyacetic Acid; Na2So4 Concentration,0
1546,Expression Levels; Slow Group; Growth Rate; Relative Expression; Cyprinus Carpio; Normal Group,1
1547,Anaerobic Digestion,0
1548,Mobile Working; Working Situation; Home Office; Administrative Staff,1
1549,Hydropower Energy; Economic Growth; Energy Consumption; Ecological Footprint; Renewable Energy; Hydropower-Consuming Countries,0
1550,Clean Energy; Compensation Standard; Heating Compensation; Rural Areas; Affecting Farmers,0
1551,Smart Cities,0
1552,Imaging Markers; Clinical Implications; Dementia Studies,1
1553,Urban Drought; Drought Vulnerability; Contribution Analysis,0
1554,High-Fidelity Models; Blood Flow; Detailed Predictions; Geometric Models; Flow Reserve; Shear Stress,1
1555,Land Transport; Transport Infrastructure; Manufacturing Industry; Carbon Dioxide; Dioxide Emissions; Emissions Performance,0
1556,Cultivated Land; Ecosystem Services; Construction Land; Water Area; Tupu Method; Geo-Informatic Tupu,0
1557,Italian Dentists,0
1558,Silver Nanoparticles; Conocarpus Lancifolius; Plant Extract; Anticancer Activities,1
1559,Road Transport; European Road; Power-To-X Fuels; Integrated Multi-Sectoral; Results Show; Electric Vehicles,0
1560,Power Capacity; Optimal Economic; Enhanced Geothermal; Geothermal Systems; Global Estimate; Sustainable Potential,0
1561,Ecosystem Services; Green Space; Urban Green; Causal Relationships; General Public,0
1562,Innovation Efficiency; Green Innovation; Economic Belt; Manufacturing Industry; Yangtze River; River Economic,0
1563,Laser-Induced Graphene; Medical Sensing; Sensing Devices,1
1564,Municipal Waste; Waste Management; Transformation Towards; Management System; Model Solutions; Paper Presents,0
1565,Failure Time; Time-To-Event Outcomes; Accelerated Failure; Measurement Error; Time Models; Error-Prone Time-To-Event,1
1566,Global Distribution,0
1567,Diabetic Cardiomyopathy; Ejection Fraction; Heart Failure,1
1568,Economic Policy; Policy Uncertainty; Energy Consumption,0
1569,A; B,1
1570,Resistant Variants; Drug Resistance; Treatment Modes; Capan-1 Cells; Enhanced Migratory; Treatments Resulted,1
1571,Biomass Energy; Oecd Countries; Economic Growth; Energy Consumption,0
1572,Optional Genotyping; Clinical Acceptance; Genotype Testing,1
1573,Demand Response; Response Model; Multi-Energy Demand; Park Integrated; Integrated Energy; Energy System,0
1574,Iron Clusters; Small Iron; T2-T1 Switchable,1
1575,Diabetic Complications; Vascular Adhesion; Adhesion Protein-1,1
1576,Energy Access; Covid-19 Pandemic; Healthcare Facilities; Sub-Saharan Countries; Universal Energy; Access Plan,1
1577,Circular Economy; Waste Generation; Economy Performance; European Countries; Economy Perspective; Recycling And/Or,0
1578,A; B,1
1579,Cell Repertoire; X-Linked Agammaglobulinemia; Relatively Mild; Uneven Distribution; Highly Uneven,1
1580,Kidney Transplant; Antithymocyte Globulin,1
1581,Lake Erhai; Sustainable Development,0
1582,Minimal Off-Target; Experimental Screening; Viral Mrnas; Screening System,1
1583,Qingfei Paidu; Paidu Decoction; Liquid Chromatography; Two-Dimensional Liquid; Triplex Off-Line; Off-Line Two-Dimensional,1
1584,Water Sample; Pool Water; Contaminated Swimming; Swimming Pools; Ostracod Bioassay; Observed Toxic,1
1585,Vibrational Circular; Circular Dichroism; Carboxylic Acids,1
1586,Peak-Shaving Demand,0
1587,Cryptosporidium Parvum; Kinyoun Acid-Fast; Direct Smear; Stain Direct; Acid-Fast Stain,1
1588,Curvatus Byb3; Latilactobacillus Curvatus; Sulfate Sodium; Immune Modulation; Health-Promoting Effects; -Induced Colitis,1
1589,Scan Images; Feature Extraction,1
1590,Wire Coil; Collector Efficiency; 1.79 Insert; Flow Rate; Heat Transfer; Water Collector,0
1591,Environmental Impacts; Crystalline Silicon; Solar Panels; Recycling Methods,0
1592,Soil Washing; Energy Balance; Marine Sediments; Thermal Desorption; Anaerobic Bioremediation,0
1593,Marine Sediment; Marine Sediments; Global Marine,0
1594,Production System; Process Improvement; Effluent Water; Sustainable Development; Production Model; Development Framework,0
1595,Freshwater Production; Integrated Gasification; Gasification Combined; Multi-Effect Desalination; Present Value; Parametric Analysis,0
1596,Mature Cardiac; Cardiac Myocytes,1
1597,P2Y12 Receptor; Chronic Itching; Diabetes Mellitus; Pathological Changes; Itching Behaviour; Antagonist Ticagrelor,1
1598,Submerged Seawater; Bacterial Isolates; Biofilm Bacteria; Seawater Substrate; Heavy Metal; Metal Contamination,1
1599,Heavy Metals; Fish Species; Western Mosquitofish; Gambusia Affinis; Mechanisms Mediating; Gene Expression,1
1600,Perceived Stress; Intimate Partner; Pandemic Process; Partner Violence; Covid-19 Pandemic,1
1601,Field Potentials; Dorsal Horn; Horn Neurons; Cutaneous Afferents; Potentials Produced; Potentials Generated,1
1602,Green Port; Zhuhai Port; Green Development,0
1603,Upconverting Nanoparticles; Incubation Period; 24-Month Incubation,1
1604,Solid Fuels; Long-Term Relationship; Investment Inflow; Direct Investment; Foreign Direct,0
1605,Relative Error; Heat Flux; Latent Heat; Energy Balance; Performs Better; Canopy Latent,1
1606,Urban Areas; Integrated Techno-Economic; Power Plant; Proposed Approach; Techno-Economic Modeling; Business Cases,0
1607,Microalgal Preference; Feeding Density; Larvae Stage; Isochrysis Galbana; Chlorella Vulgaris; Survival Rate,1
1608,Carbon Dioxide; Dioxide Emissions; Grey Model; Conformable Fractional; South Africa; Fractional Non-Homogeneous,0
1609,Crumb Rubber; Modified Asphalt; Waste Tire; Carbon Emissions; Road Construction; Styrene-Butadiene-Styrene Modified,0
1610,Negative Affect; Positive Affect; Hookup Motives; Motives Significantly; U.S. College; College Students,1
1611,Water Consumption; Economic Growth; Industrial Structure; Strong Decoupling; Population Size; Economic Development,0
1612,Water Quality; Coastal Water; Weight Methodology; Ahp-Entropy Weight; Index Scores; Hierarchy Process,1
1613,Economic Growth; Metric Tons; Emissions Metric; Unit Increase; Energy Consumption; Capital Investment,0
1614,Energy Consumption; Important Role; Residential Sector; Household Size; Dwelling Area; Energy Intensity,0
1615,Biagru Model; Multi-Step Ahead; Proposed Biagru; Spatial-Temporal Deep; Deep Neural; Huaihai Economic,0
1616,Robust Stochastic; Multi-Energy Virtual; Stochastic Optimal; Virtual Power; Multiple Uncertainties; Dispatching Method,0
1617,Hormone Replacement; Million Women; Replacement Therapy; Menopausal Symptoms; Long Term; Current Recommendations,1
1618,Vaccine Efficacy; Principal Surrogate; Immune Response; Satisfactory Finite; Finite Sample; Sample Performance,1
1619,Marine Plastic; Marine Plastics; Plastic Litter; Litter Pollution; Management Measures; Plastics Pollution,0
1620,Pet/Mri Imaging; Bimodal Probes,1
1621,Communicable Diseases; Poverty Headcounts; Economic Growth; Chemical-Induced Carbon; Fossil Fuel; Including Covid-19,0
1622,Control Period; Vehicle Emissions; Element Mass; Steel Industry; Total Element; Fireworks Burning,0
1623,Haze Pollution; Industrial Agglomeration; Reduce Haze; Environmental Regulation,0
1624,Seismic Performance; Tension-Only Braced; Braced Frames; Performance Factors; Fnma P695,0
1625,Conservation Programs; Off-Farm Income; Grain-For-Green Program; Northern Shaanxi; Shaanxi Province; Livelihood Components,0
1626,Habitat Quality; Invest Habitat; Quality Model; Habitat Degradation; Winike Watershed; Three Decades,0
1627,Diesel Engine; Hybrid Nature; Distilled Tire; Hybrid Nanoparticles; Mixed Fuel,1
1628,Hybrid Intelligent; Designing Optimal; Recycled Aggregate; Aggregate Concrete; Optimal Mixtures; Coarse Aggregate,0
1629,Feeding Behavior; Diet-Induced Obesity; Peroxisome Proliferator-Activated; Receptor Gamma; Organophosphate Flame; Flame Retardants,1
1630,Potential Biomarkers; Metabolomics Approach,1
1631,Ppf-Cm Method; Deep Learning; Spectral Separability; Cloud Coverage; Phenological Feature; Alterniflora Invasion,0
1632,Mers-Cov Infection; Middle East; Respiratory Tract; East Respiratory; Dromedary Camels; Respiratory Syndrome,1
1633,Surgical Techniques; Thoracolumbar Fractures; Nonfusion Surgery; Consensus Meeting; Spine Committee; Thoracolumbar Fracture,1
1634,Biomass Energy; Brics Countries; Human Development; Energy Consumption; Economic Growth,0
1635,Care Workers; Health Care,1
1636,Environmental Quality; Financial Development; Direct Investment; Foreign Direct; Road Countries; Energy Consumption,0
1637,Energy Carriers; Low-Carbon Hydrogen,0
1638,Hydrogen Production; Biomass Gasification; Biomass Feedstock; Gasification Process; Gasifying Agent; Renewable Energy,0
1639,Immigrant Groups; Immigrant Group; Network Analysis,1
1640,Sankey Flow; Older Adults; Advanced Cancer; Symptom Data; Flow Diagrams,1
1641,Silver Nanoparticles; Membrane Damage; Spirogyra Hyalina; Nanoparticles Showed; Green Algae; Pseudomonas Aeruginosa,1
1642,Climate Extremes; Compound Climate; Population Growth; Particularly Exposed; West Africa; Compound Events,0
1643,Ejector Cooling; Economic Analysis; Solar Ejector; Cooling System; Operational Conditions,0
1644,Skin Barrier; Express Ace2; Covid-19 Patients; Sars-Cov-2 Infection; Expresses Ace2; Mouse Models,1
1645,Circular Bio-Economy,0
1646,Carbon Trading; Emissions Reduction; Industrial Sectors; Carbon Dioxide; Dioxide Emissions; Economic Output,0
1647,Yokenella Regensburgei; Farmed American; American Alligators,1
1648,Bolted-Moment Connections; Efficient Design; Design Solutions; Dissipation Capacity; Energy Dissipation; Gusset Plates,0
1649,Risk Factors; Brain Health; Vascular Brain; Health Outcomes; Vascular Risk,1
1650,Energy Consumption; Economic Growth; Nuclear Energy; Renewable Energy; Green Energy,0
1651,Spleen Volume; Basic Hemogram; Computed Tomography; Tomography Images; Platelet Level; Significant Correlations,1
1652,Wind Power; Proposed System; Feature Selection; Probabilistic Forecasting; Power Forecasting; System Optimization,0
1653,Building Rating; Rating Tools; Green Building; Equal Terms; Past Three; Three Decades,0
1654,Advanced Cancer; Palliative Care; Professionals Participating,1
1655,Services Sector; Value Added; Panel Spatial; Gross Value,0
1656,Haze Pollution; Trade Liberalization,0
1657,Giant Cell; Cell Tumour; Distal Radius; Bloc Resection; Pedicle Graft,1
1658,Quality Index; Multiple Wavelet; Wavelet Coherence; Covid-19 Disease; Covid-19-Related Deaths,0
1659,H9C2 Cells; Hypoxia Reoxygenation,1
1660,Hospitality Employees; Turnover Intentions; Infectious Risk,1
1661,Renewable Energy; Non-Renewable Energy; Ecological Footprint; South Africa; Civets Countries; Environmental Degradation,0
1662,Laser Cladding; Cladding Layer; Multilayer Cladding; Cladding Morphology; Cross-Sectional Profile; Experimental Data,1
1663,Multiple Myeloma; Bortezomib Regimens; Next-Generation Sequencing; Drug Resistance; Whole-Exome Sequencing; Myeloma Patients,1
1664,Model Based,0
1665,Non-Renewable Energy; Last Three; Three Decades,0
1666,Industrial Transformation; Dynamic Interactive; Urban Land-Use; Land-Use Efficiency; Carbon Emissions; Interactive Effects,0
1667,Organic Waste; Waste Discharge; Waste Conversion; Organic Wastes; Bioenergy Production; Zero Waste,0
1668,Polluted Capital; Capital Cities,0
1669,Financial Development; Institutional Quality; South Asia; Environmental Quality; Quality Nexus; Environmental Sustainability,0
1670,Choysum Plants; Salt Stress; Detoxification Systems; Salicylic Acid; Coordinated Induction; Deleterious Effects,0
1671,Pharmacophore Screening; Natural Compound; Chemical Moieties; Antiviral Compounds,1
1672,Basal Mitophagy; Protein Kinase; Prkn-Independent Mitophagy,1
1673,Circular Economy,0
1674,Solid Waste; Waste Management; Municipal Solid; Interrelationships Among; Qualitative Information,0
1675,Agricultural Eco-Efficiency; Policy Makers; Ecosystem Services; Sustainable Management; Agricultural Sector; Eco-Efficiency Provides,0
1676,Upland Rice; Rice Production; Production System; Production Systems; Environmentally Clean; Cost Ratio,0
1677,Green Innovation; Knowledge Sharing; Sustainable Supply; Supply Chain; Sustainable Development; Development Goals,0
1678,Renewable Energy; Institutional Quality; Energy Consumption; Environmental Problems; Strategic Choice; Economic Growth,0
1679,Mechanical Properties; Ultra-High Performance; Performance Concrete; Advanced Particles; Particles Packing; Packing Meso-Structure,0
1680,Bzip Transcription; Many Genes; _fpkapc Strain; Fusarium Pseudograminearum; Stress Responses; Transcription Factors,1
1681,Heavy-Duty Machine; Machine Tool; Tool Remanufacturing; Ahp-Entropy Weight; Extension Theory; Decision-Making Method,0
1682,Economic Complexity; Energy Consumption; Non-Renewable Energy; Environmental Pollution; Renewable Energy; Ecological Footprint,0
1683,Renewable Energy; Human Capital; Environmental Quality; Ecological Footprint; Multiple Structural; Structural Breaks,0
1684,Benchmark Post-Combustion; Fired Combined-Cycle; Power Station; Technology Suppliers,0
1685,Aerosol Inhalation; Respiratory Infections; Upper Respiratory; Respiratory System; Spike Proteins; Bronchial Tree,1
1686,Analyte/G Extract; Banazı Siyahı; Antioxidant Activity; Seed Extract; Pulp Extracts; Quite Rich,1
1687,Water Quality; Groundwater Resources; Agricultural Activities,1
1688,Editorial Articles; Biomedical Literature; Retracted Editorials,1
1689,Fossil Fuel; Fuel Consumption; Environmental Pollution; Green Sources; Economic Growth,0
1690,Social Environment; Bond Strength; Dominance Rank; Social Bond; Wild Baboons; Gene Regulation,1
1691,Solar Energy; Energy Potential; Potential Analysis,0
1692,Carrying Capacity; Haihe River; River Basin; Environmental Carrying; Economic Carrying; Trade-Off Analysis,0
1693,Technology Innovation; Road Host; Economic Growth; Carbon Emissions; Quantile Regression; Moments Quantile,0
1694,Southeast Africa; Long-Term Spatial; Atmospheric Circulation; Temporal Distribution; Present Study; Open Burning,1
1695,Paramedics Cope; Coping Strategies; Strategies Used; Scoping Review,1
1696,Agricultural Drought; Machine Learning; Regression Trees; Precipitation Anomaly; Hydro-Environmental Factors; Drought Events,0
1697,Economic Development; Ecological Environment; Coupling Coordination; Yellow River; River Basin; Cities Along,0
1698,Food System; Covid-19 Crisis; Circular Economy,0
1699,Human Plasma; Homogeneous Liquid-Liquid; Liquid-Liquid Microextraction; Microextraction Followed; Developed Method,1
1700,Digital Technology; Economic Growth,0
1701,Spousal Education; Crossover Effects,1
1702,Quantile Regression; Statistically Significant; Environmental Degradation; Inverted N-Shaped,0
1703,Eating Behavior; Behavior Phenotypes; Confirmatory Factor; Factor Analysis; Psychometric Properties; Internal Consistency,1
1704,Ct-Based Evaluation; Indian Population,1
1705,Hand Splitting; Tablet Cutter; Tablet Splitting; Nebivolol Tablets,1
1706,Protein Degradation; Degradation Pathways; Targeted Protein; Small Molecules,1
1707,Dietary Patterns; Metabolic Health; Metabolic Phenotype; Systematic Review; Dietary Determinants; Normal Weight,1
1708,Advanced Airway; Airway Management; Airway Insertion; Airway Placement,1
1709,Complement Blockade; Treat Acute; Terminal Complement; Anti-Hla Antibodies; Like Eculizumab,1
1710,Semi-Parametric Panel; Energy Consumption; Renewable Energy; Globalization Index,0
1711,Community Health; Health Workers; Social Determinants,1
1712,Natural Enemies; Wheat Phloem; Bean Volatiles; Avenae Aphids; Field Experiment; Plant Volatiles,1
1713,Ecological Footprint; Economic Growth; Energy Utilization; Trade Openness; Direct Investment; Foreign Direct,0
1714,Family Businesses; Within Family; Sustainable Development; Innovation Drivers; Case Studies; Innovative Strategies,0
1715,Hydrogen Production; Fixed Remuneration; Direct Electricity; Electricity Supply; Production Costs; Electricity Utilization,0
1716,Industrial Robots,1
1717,Financial Instability; Income Inequality; Fossil Fuel; Trade Openness; Moderating Role; Developing Countries,0
1718,Pollution Levels; Previous Year; Highest Decline; Reduced Significantly; National Lockdown,0
1719,Health Anxiety; Levels Experienced; Cross-Sectional Study; Conscience Scale; Anxiety Inventory; Anxiety Levels,1
1720,Carbon Emissions; Steel Stock; Building Steel; Building Carbon; Billion Tons; Capita Building,0
1721,Restraint Stress; Endoplasmic Reticulum; Patients Recovering; Brain Injury; Traumatic Brain; Injured Cortex,1
1722,Economic Growth; Electricity Consumption; Least Squares; Ordinary Least,0
1723,Slickwater Fracturing; Electricity Generation; Reservoir Stimulation; Energy Source; Power Generation; Reservoir Scenarios,0
1724,Dominance Hierarchies; Across Species; Social Rank; Brain Represents,1
1725,Heavy Metals; Nitrate Reduction; Constructed Wetlands; Metals Mitigation,0
1726,Vascular Risk; Multidomain Interventions; Risk Factor; Many Trials; Cognitive Outcomes; Brain Health,1
1727,Ideal Affect; Affective Abnormalities; Unique Affective; Unique Abnormalities; Extreme Levels; Affect Underlies,1
1728,A; B,1
1729,Carbon Emissions; Total Effect; Economic Urbanization; Indirect Effect,0
1730,Carbon Dioxide; Refrigeration Cycle; Inlet Temperature; Waste Heat; Dioxide Brayton; Brayton Cycle,0
1731,Agricultural Sector; Influencing Factors; Government Departments,0
1732,Short Stature; Aggrecan Deficiency; Inherited Short; Musculoskeletal Health; Dominantly Inherited,1
1733,Atypical Presentations; Male Presented; Encephalopathy Without,1
1734,Compressive Strength; Geopolymer Concrete,0
1735,Biking Mobility; Mobility Networks; Land-Use Conditions,1
1736,Public Awareness; Educational Attainment; Recycling Knowledge; Influencing Public; Higher Educational; White Collar,0
1737,Fluorescent Abc-Triblock,1
1738,A; B,1
1739,Cold Chain; Chain Logistics; Joint Distribution; Carbon Trading; Logistics Companies; Trading Mechanisms,0
1740,Climate Policy; Public Support; Climate Action; Linking Climate,0
1741,Circular Economy; Existing Targets; Economy Strategies,0
1742,Physical Activity; Cognitive Benefits; Cognitive Aging,1
1743,Takotsubo Syndrome,1
1744,Exposure Risk; Hospital Environment; Nucleic Acid; Different Sites; Covid-19 Patients; Sars-Cov-2 Nucleic,1
1745,Task Performance; Personal Accomplishment; Multigroup Analysis; Covid-19 Pandemic; Mediating Role; Research Data,1
1746,Sustainable Supplier; Supplier Selection; Fuzzy Best; Best Worst; Worst Method; Supply Chain,0
1747,Zn-Air Batteries; Appropriate Membranes,0
1748,Technological Innovation; Sustainable Development; Flexible Environmental; Environmental Policy; Industrial Sustainable; Regulatory Enforcement,0
1749,Pathological Snca; Fluorescent Protein; Multiple System; System Atrophy; Oligodendroglial Snca; Glial Cytoplasmic,1
1750,Ampk/Mtor/P70S6K Signaling; Signaling Pathway; Cell Proliferation; Ulcerative Colitis; Iec-6 Cells; Ampk/Mtor/P70S6K-Mediated Autophagy,1
1751,Economic Growth; Environmental Pollution; Industrial Wastewater; Regression Model; Main Factors; Factors Affecting,0
1752,Site Selection; Wind Farms; Decision Making; Stochastic Vikor,0
1753,Yield Rate,1
1754,Unsung Hero; Economic Crisis; Current Covid-19; Venture Creation; Covid-19 Economic,0
1755,Electricity Consumption; Economic Growth; Granger Causality; Pollutant Emissions; Environmental Sustainability; Causality Test,0
1756,Scrap Metal; Supply Chain; Sustainable Supply; Metal Management; Supply Chains; Chain Management,0
1757,Percent Predicted; Postacute Covid-19; Covid-19 Infection; Predicted Forced; Severe Pneumonia,1
1758,Dioxide Emissions; Solid Waste; Waste Incineration; Municipal Solid; Saved Carbon; Carbon Dioxide,0
1759,Cooperatively Breeding; Mlss Could; Multilevel Societies; Breeding Birds; Cooperative Breeding; Social Levels,1
1760,Dominance Hierarchies; Pecking Order; Theme Issue; Current State; Dominance Research; Future Prospects,1
1761,Intracortical Inhibition; Fewer Stimuli,1
1762,Reggio Emilia; Dental Practitioners; Anxiety Disorder-7; Dentists Practicing; Respondents Reported; Negative Impact,0
1763,Emotional Images; Task Demands; Colour Task; Task Condition; Positive Images; Attentional Biases,1
1764,Environmental Variability; Ensemble Learning-Based; Structural Health; Health Monitoring; Mahalanobis Distance; Detecting Damage,0
1765,Giant Multilocular; Prostatic Cystadenoma; 14-Year-Old Male; Multilocular Prostatic; Pelvic Mass; Abdominal Pain,1
1766,Supply Chain; Resource Orchestration; Supply Chains; Chain Resilience; Positive Effect; Strong Positive,1
1767,Green Technology; Environmental Regulation; Carbon Intensity; Mediating Effect; U-Shaped Relationship; Developing Regions,0
1768,Wheat Cultivation; Global Warming; Life Cycle; Warming Potential; Fossil Fuels; Environmental Impacts,0
1769,Economic Factors; Covid-19 Morbidity; Morbidity Rate; Land Area; Urban Development; Infectious Diseases,0
1770,Hydrogen Production; Steam Methane; Reference Method; Solar Thermal; Thermal Electrolysis; Abatement Costs,0
1771,Green View; Green Space; Urban Green; Street View,0
1772,Message Banking; Banked Messages,1
1773,Human Neuroblastoma; Neuroblastoma Sh-Sy5Y; Sh-Sy5Y Cells; Transcription Factor; Also Prevented,1
1774,Fermented Foods; Health Benefits; Disease Conditions,1
1775,Absorption Chiller; Space Heating; Energy Systems; Chiller Supply,0
1776,Exergoenvironmental Analyses; Cycle Improves; Three Cycles; Hydrogen Production; Whole Cycle; Payback Period,0
1777,Cell Types,1
1778,Pro-Environmental Behaviour; Nature Visits; Nature Appreciation; Coastal Proximity; Natural World; Recreational Nature,0
1779,Supply Chain; Covid-19 Pandemic; Literature Review; Negative Impacts; Covid-19 Outbreak; Strategic Measures,0
1780,Osteogenic Differentiation; Onfh Model; Femoral Head; Icariin Treatment/Mir-23A; Wnt/_-Catenin Pathways; Model Rats,1
1781,Economic Potential; Combined Heat; Hydrothermal Geothermal; Existing Geothermal; Power Plants; Economic Performance,0
1782,Sustainable Development; Development Goals; Climate Action; Good Health; Responsible Consumption,0
1783,Tufted Hairs; Hair Diseases; Hair Shafts; Different Hair,1
1784,Green Finance; Economic Development; Environmental Quality,0
1785,Quantitative Responses; Joint Model; Birth Records; Records Data,1
1786,Surgery Using; 6-Ohda-Treated Animals,1
1787,Circular Economy; Economic Growth; Panel Data; Sustainable Development,0
1788,Machine Learning; Accurate Identification; Contamination-Derived Variants,1
1789,Spike Glycoprotein; Sars-Cov-2 Main; Main Protease; Using Molecular; Molecular Docking; Dynamics Simulation,1
1790,Noise Stress; Repeated Noise; Suspension Test; Also Observed; Stressed Animals; Antioxidant Enzymes,1
1791,Hybrid System; Exergy Efficiency; Absorption Chiller; Economic Analyses; Libr Absorption; Cooling Cost,0
1792,Covalent Bonds; Hybrid Model; Protein Folding; Coordinated Covalent; Protein Structure; Thioester Covalent,1
1793,Exergoeconomic Performance; Double Flash; Sabalan Geothermal; Exergoeconomic Viewpoints,0
1794,Country Risks; Real Income; Carbon Dioxide,0
1795,Controlling Impulses; Metacognitive Differentiation; Emotional Dysregulation; Impaired Metacognitive; Could Help; High Difficulty,1
1796,Economic Growth; Trade Openness; Energy Production; Economic Activities; Negative Effects; Positive Effects,0
1797,Physicochemical Properties,0
1798,Rice Medium; Wheat Plant; Wheat Plants; Food Security; Fusarium Meridionale,1
1799,Gridded Data; Precipitation Data; Ground-Based Gridded; Data Sources; Rainfall Data; Hydrological Analysis,1
1800,Hydroelectricity Consumption; Year 2030.,0
1801,Ribosomal Proteins; Standardized Naming; Cytoplasmic Ribosomal,1
1802,Electron Microscopy; Center-Of-Mass Scanning; Scanning Transmission; Transmission Electron; Energy Storage; Storage Materials,1
1803,Psychosocial Comfort; Office Workers; Comfort Preferences; Self-Reported Preferences; Indoor Environmental; Environmental Quality,1
1804,Urban Renewal; Neighbourhood Level; Shed Light; Proposed Framework; Decision-Making Matrix,0
1805,A; B,1
1806,Energy Consumption; Price Fluctuations; Non-Renewable Energy; Carbon Emissions; Renewable Energy; Ordinary Least,0
1807,Ecosystem Services; Urban Agglomerations; Cultivated Land; Middle Reaches; Yangtze River,0
1808,Pollutant Levels; Tarragona County; Population Attributable; Airq+ Model; Attributable Fraction; Health Impacts,0
1809,Autistic People; Healthy Relationships; Autism Spectrum,1
1810,Recommended Dairy; Dairy Intake; Dairy Products; Products Consumers; Screen Time; Dietary Habits,1
1811,Psychological Symptoms; Cognitive Flexibility; Covid-19 Pandemic,1
1812,Parthanatos-Based Pathogenesis; Cell Death; Parthanatos Pathway; Multiple Levels,1
1813,Small Intestine; Cd3+ T-Lymphocytes; Perivascular Cuffs; Iba1+ Macrophages; Nymphicus Hollandicus; Experimentally Infected,1
1814,Environmental Justice; Environmental Justices; Intersectional Decolonial,0
1815,Local Density,1
1816,Environmental Quality; Financial Development; Renewable Energy; Trade Openness; Energy Consumption; Ecological Footprint,0
1817,Lung Toxicity; Oral Administration; Protective Activity; Rats Treated; Induced Lung,1
1818,Tubingensis Agnps; Silver Nanoparticles; Rice Seeds,0
1819,Chinese Cities; Pm2.5 Concentrations; Haze Pollution,1
1820,Economic Growth; Higher Quantiles; Malaysian Economy; Kuznets Curve; Environmental Kuznets,0
1821,Alloy Nanoparticles; Perovskite Main; Solid Oxide; Oxide Electrolysis; Electrolysis Cells; Hydrogen Electrode,0
1822,Institutional Quality; Financial Development,0
1823,Kidney Transplantation; Pig-To-Nonhuman Primate; Transplantation Model; Kidney Allotransplantation,1
1824,Renewable Energy; Lower Middle-Income; Fossil Fuel; Four Income-Categorized; Study Found; Time Series,0
1825,Energy Resilience; Composite Indicator; Resilience Policies,0
