uuid,Keywords,label
1790,cognitive; improved; caused; enzymes; immobility; noise; distress; iv; biomarker; lipid; induced; increased; anxiety; elevated; deficits; psychological; drugs; impairment; alterations; environmental; vitamins potential; potential antioxidant neuronal; increased antioxidant; biomarker antioxidant enzymes; intensity noise stress; vit d2 noise; vit d2 decreased; oxidative stress biomarker; enhancing vitamin; d2 repeated noise; stress vit d2; memory enhancing vitamin; increased antioxidant enzymes; antioxidant noise; vit d2 dosage; d2 protects; impairment antioxidant potential; antioxidant neuronal protection; stress vitamins potential; rats increased antioxidant,1
1791,decreases; elsevier; ec; kwh; multi; application; exergy; definition; aims; rankine; including; functions; downstream; increase; power; increases; optimum; absorption; objective; algorithm; efficiency; analyses study application; cycle multi objective; analyses; system combined; exergy efficiency; efficiency eta optimum; investigation; absorption chiller cycle; energy energy exergy; system combining; organic rankine cycle; economic analyses; optimization study; exergy economic analyses; hybrid system combined; energy efficiency; rankine cycle absorption; investigate hybrid system; integrated system,0
1792,transferable; role; facilitates; types; search; coarse; grained; including; site; drive; ligand; free; sites; force; active; interactions; amber; employing; structure; computationally; protein folding protein; protein folding; hybrid awsem; atom forcefield heme; folding energy landscapes; proteins hybrid; model interactions protein; energy landscapes heme; hybrid model employing; protein structure model; landscape types heme; heme model; proteins explore computationally; exploring folding energy; sites protein folding; model heme active; types hemes; awsem heme model; model heme; types heme,1
1793,rights; produced; single; flash; speco; triple; maximize; field; developed; performance; power; proposed; elsevier; superiority; double; components; study; optimum; produces; calculated; exergoeconomic equations; based exergoeconomic equations; 62 gj thermodynamic; concluded exergoeconomic analysis; flash binary cycles; analysis combined flash; exergoeconomic viewpoints; comparative analysis; cycles comprehensive parametric; exergoeconomic equations developed; field geothermal; comparative analysis combined; geothermal; gj thermodynamic; geothermal field; exergoeconomic analysis; exergoeconomic analysis sf; binary cycles sabalan; geothermal fields iran; geothermal field geothermal,0
1794,financial; relationship; transition; income; elsevier; low; sample; monotonically; indices; rights; thresholds; linear; panel; changing; increasing; study; explores; political; decrease; inverted; sensitivities co2; emissions country; risks influence; country risks thresholds; carbon dioxide; risks impacts; dioxide co2; country risks; country risks decrease; effects co2; country risks changing; increasing effects co2; carbon dioxide co2; co2 emissions 2020; risks carbon; co2 emissions panel; influence carbon; impacts co2; emissions economic risk; country risks influence,0
1795,investigated; functional; managing; exhibited; compare; adaptively; interestingly; males; acceptance; implications; variables; psychopathological; functioning; dimensions; strategies; controls; emotional; regulation; relation; interventions; impaired metacognitive differentiation; gambling impaired; difficulty controlling; severity gambling impaired; impulsivity; relation metacognition; metacognitive differentiation difficulty; emotions severity gambling; metacognition gambling; differentiation decentration difficulty; impulsivity emotional; controlling impulses acceptance; role metacognition gambling; addictions manage emotions; decentration difficulty controlling; severity metacognition emotional; severity metacognition; difficulty controlling impulses; metacognition emotion regulation; differentiation difficulty controlling,1
1796,allowing; production; policymakers; positive; strategies; control; resources; co2; implementing; hydro; regression; diagnostic; accuracy; discrepancies; policies; specifications; assessing; effects; renewable; investigate; environmental policies control; renewable energy benefit; applicability cointegration; openness assessing; energy production; assessing economic growth; model emissions pollution; trade openness positive; activities energy production; cointegration analysis relationship; gdp co2 emissions; economic growth; analysis relationship economic; openness positive effects; growth environmental; co2 emissions model; production trade openness; economic activities energy; emissions pollution; effects economic growth,0
1797,produced; chlorella; power; elsevier; study; catalyst; microalgae; methyl; growth; lowest; unmodified; transesterification; acids; oil; properties; performance; feedstocks; waste; reduction; cycle; mcv biodiesel produced; properties biodiesels feedstocks; engine performance; biodiesels; biodiesel; biodiesels feedstocks generations; fueled biodiesel; biodiesels determined; compared pure diesel; wco biodiesels; biodiesel produced lower; properties biodiesels; biodiesel reduction hc; feedstocks generations emissions; mcv biodiesel reduction; biodiesel produced; biodiesel combustion; biodiesels reduction; wco biodiesels reduction; properties biodiesels determined,0
1798,range; acdon; species; type; efficient; occurs; amounts; wheat; meridionale; generate; food; regions; grown; deoxynivalenol; production; medium; pr; derivatives; brazil; produced; medium graminearum; contaminants trichothecenes; 15 acdon wheat; µg wheat; rice medium fusarim; 2864 µg wheat; graminearum grown; production trichothecenes deoxynivalenol; produced fusarium fungus; production acdon rice; wheat plants rice; grown wheat; acdon wheat plant; frequently contaminants wheat; contaminants wheat study; graminearum efficient production; type trichothecenes fusarium; austroamericanum production acdon; austroamericanum production; production trichothecenes,1
1799,compared; variation; ranking; entropy; homogeneous; techniques; falls; suitability; studies; insufficient; western; indicator; correlation; tropical; sets; concentration; study; ghats; india; homogeneity; hydrological studies; compared rainfall; ii ranking precipitation; rainfall measuring mission; evaluated suitability hydrological; rain gauge stations; analyzed precipitation; rain gauge; suitability precipitation; suitability hydrological; data rain; tropical rainfall measuring; analyzed precipitation concentration; hydrological analysis; india hydrological; data precipitation; hydrological analysis essential; hydrological analysis study; data india meteorological; study compared rainfall,1
1800,performed; increment; reliability; production; increase; future; cumulative; amount; based; study; generation; gdp; planning; renewable; produce; equation; data; water; resources; effectiveness; total electricity production; pakistan article forecasting; predicted 2030 validating; analysis 2030; electricity generation availability; electricity production; amount electricity generation; analysis 2030 amount; predicted 2030; compared hydroelectricity; consumption forecast; electricity generation; demand analysis 2030; compared hydroelectricity generation; relation hydroelectricity; 2030 amount electricity; equation hydroelectricity; values hydroelectricity; hydroelectricity; study relation hydroelectricity,0
1801,conserved; features; development; essential; http; comparisons; survey; plant; standardized; families; monocot; functional; framework; duplication; names; species; naming; structural; kingdoms; update; resources standardized naming; duplications rapid birth; updated compliant names; crp genes evolved; retroposition concerted evolution; genes evolved wgd; genes evolved; proteins; genome duplication wgd; genome duplication; explored sequences molecular; ribosomal; names updated; paralogs created genome; sequences molecular; evolution structural; molecular evolution; cytoplasmic; classical names updated; evolution structural functional,1
1802,detailed; combination; mass; expertise; parameters; facile; demonstrate; complex; reliable; experiments; elements; stem; scales; structure; scattering; ability; storage; interpretable; ion; samples; multislice electron scattering; storage materials atomic; electron; columns lithium; scale conventional electron; structure atomic scale; light elements lithium; robust atomic resolution; transmission electron; mass scanning transmission; elements lithium; electron scattering calculations; microscopy performance; lithium challenge techniques; materials atomic; techniques lithium columns; robust atomic; lithium ion conductors; multislice electron; imaging lithium heavier,1
1803,required; twostep; gender; comparison; ten; cluster; based; proposed; administered; clusters; studies; reported; identify; study; variables; questionnaire; dependent; quality; prevalence; analysis; clusters psychosocial comfort; employees ten offices; preferences psychosocial comfort; conduct indoor; psychosocial comfort; workers covid 19; workspace identify preferences; preferences psychosocial; preferences ieq psychosocial; quality psychosocial; workers based; indoor environmental quality; comfort preferences staff; quality psychosocial comfort; psychosocial comfort preferences; employees; preferences indoor; workplace covid 19; profiling office; environmental quality psychosocial,1
1804,proposed; conditions; process; integrating; land; proposes; implementation; living; realise; building; characteristics; objective; economic; investigations; framework; local; projects; approaches; development; level; challenges realise sustainable; selected neighbourhoods specific; aspects neighbourhoods light; strategies sustainable; neighbourhoods; projects city indicator; depth investigations neighbourhoods; realise sustainable development; selected neighbourhoods; city decision; neighbourhood level; neighbourhoods city; aspects neighbourhoods; study neighbourhoods; decision matrix urban; sustainable urban; paths strategies sustainable; rapid process urbanisation; urbanisation; investigations neighbourhoods,0
1805,underway; adaptation; recovery; country; size; synchronized; vulnerable; climate; economies; term; rebound; support; expected; ensuring; vaccine; deep; downturn; uneven; cross; vaccines; country divergences; priorities; divergences rebound disparities; divergences synchronized; reach covid; climate change mitigation; 2020 uneven; uneven global; policy support; divergences synchronized deep; medium term; policy support shaped; cross country divergences; multilateral; size policy support; reach covid 19; persistent divergences synchronized; concerted multilateral; priorities limit; persistent divergences,1
1806,influence; coal; ardl; supplied; finding; turkey; analysis; fmols; investigate; variables; carbon; examined; prices; gas; objective; co2; sources; emissions; test; supply; price energy consumption; carbon emissions; findings demonstrate renewable; co2 emissions achieve; turkey evidence; energy consumption economic; imports oil; increased co2 emissions; pollution empirical findings; co2 emissions contrast; turkey energy consumption; energy includes oil; pollution empirical; bootstrap ardl test; effects oil; co2 emissions; turkey evidence bootstrap; energy supply formula; oil price; undesirable effects oil,0
1807,coupled; water; altitude; permanent; exacerbated; cultivated; intensive; reduction; central; decreased; activities; reaches; explore; distance; findings; decades; global; functions; consumption; ecological; socioeconomic forces ecosystem; urbanization decades study; population density distance; economic functional china; ecosystem services esv; global ecosystems; compositions global ecosystems; ecosystems; ecosystem services findings; river china; evaluate ecosystem services; reaches yangtze river; forces ecosystem services; yangtze river uamryr; understanding ecosystem services; ecosystem services; urbanization decades; river china increasing; yangtze river; land rapid urbanization,0
1808,camp; pm10; standards; model; paf; economic; methodologies; analyse; mortality; factor; interventions; no2; application; air; levels; benzo; reduction; guidelines; disability; population; obstructive pulmonary disease; pulmonary disease levels; health impacts burden; health impacts; pollutant levels reduction; burden disease; impacts evaluated airq; pollution analyse; pollutants; pollutant levels; pollutant levels pm2; pollution pm10; paf burden disease; air qualitymonitoring; impacts burden disease; pollution pm10 pm2; health air; human health air; disease air; quality health impacts,0
1809,helped; quality; piloted; improving; team; develop; filled; dating; unique; sensitive; people; invented; lonely; ages; adults; feasibility; hearts; feedback; surveys; positive; 55 autistic; develop taught online; taught online; online session; skills social class; online class designed; online class; spectrum hearts feasibility; 2021 55 autistic; adults tested; autistic people helped; autistic adults; hearts feasibility test; taught online session; autistic people; feasibility test online; 55 autistic people; spectrum class; autistic people ages; unique autistic,1
1810,performances; age; daily; completed; products; derived; characterised; intake; questionnaires; boys; classified; lower; quantities; consuming; insufficient; odds; inadequate; yogurts; children; recommended; intake obesity pf; intake obesity; participants characterised dairy; girls consuming recommended; habits obesity; healthier lifestyle; recommended dairy; pf healthier lifestyle; habits obesity physical; classified dairy products; characterised dairy products; dairy consumption; consuming recommended dairy; conclusion recommended dairy; intake dietary; healthier lifestyle profile; dairy consumption consumed; association recommended dairy; obesity healthier; consumers recommended dairy,1
1811,health; determine; iu; potential; revealed; impact; appears; developing; factor; sample; analysis; study; symptom; protective; questionnaire; adults; association; change; slope; pandemic; impact iu psychological; psychological symptoms cf; iu psychological symptoms; flexibility cf; iu psychology symptoms; cognitive control; moderated iu psychology; uncertainty iu cognitive; developing psychological symptoms; flexibility cf variety; 12 cognitive control; psychological symptoms examine; psychological symptoms covid; symptoms moderating; uncertainty psychological symptoms; relationship intolerance; variety psychological symptoms; symptom inventory intolerance; nature relationship intolerance; inventory intolerance,1
1812,huntington; parkinson; diverse; nuclear; polymerase; translocation; ribose; migration; mediated; overactivation; players; fragmentation; multiple; neurodegenerative; key; functions; scale; factors; pleiotropic; therapy; therapeutic opportunities treating; opportunities targeting; therapeutic opportunities; parthanatos; drugs therapeutic strategies; pathogenesis diseases; parthanatos form regulated; multiple levels therapeutic; multiple levels therapy; opportunities targeting multiple; parthanatos crucial; sclerosis parthanatos; parthanatos pathway; players parthanatos; parthanatos based; treating parthanatos; parthanatos multistep; targeting multiple levels; treating parthanatos based; parthanatos pathway pleiotropic,1
1813,characterized; study; systems; local; lethal; predominately; response; cuffs; disease; central; dilatation; homogeneous; enteric; iba1; pax5; nervous; pabv; birds; infiltrate; microglia; disease psittacine birds; disease psittacine; proventriculus cd3 lymphocytes; nervous systems cockatiels; lethal disease psittacine; infected; macrophages microglia cockatiels; lymphocytes inflammatory; iba1 macrophages perivascular; microglia cockatiels; cockatiels nymphicus; immunophenotype; hollandicus experimentally; lymphocytes iba1 macrophages; lymphocytes inflammatory infiltrates; systems cockatiels nymphicus; inflammatory infiltrate proventriculus; nymphicus hollandicus; infected parrot; infected cockatiels predominately,1
1814,sdg14; transformative; e1224; sdg1; distribution; decolonial; poverty; interdiscip; development; gdp; energy; economic; intersectional; goals; failure; sdg2; dynamics; frameworks; sdg7; sdg8; interactions injustices listens; offs contradictions sustainable; justice sdgs; sdg2 climate energy; nature justice lele; sdg8 argue sustainable; justices injustices; social justice broadly; decolonial environmental justices; sustainable development goals; contradictions synergies trade; sdgs synergies; nature justice; ej social justice; social justice; sdgs premise environmental; lead environmental justices; environmental justices create; approach environmental justice; complex interactions injustices,0
1815,response; topographic; core; based; opposition; transactions; philadelphia; outlying; commercial; concerns; limited; development; findings; single; negative; commonly; analyze; chicago; build; projects; increase local density; positive relationship density; residential development; commercial residential development; homeowners academic literature; density lower property; values metropolitan; property values limited; single family values; build commercial residential; density single family; relationship local density; density housing; lower property values; property values; density house; homeowners academic; local density housing; residential commercial density; homeowners concerns,1
1816,ecm; examines; policies; institutions; reduces; access; estimate; dumitrescu; utilization; dependency; economies; improves; spatial; comprehensive; implications; openness; saarc; proficiency; findings; progresses; pollution level bangladesh; lanka improves environmental; cooperation saarc; ecological footprint; heterogeneous panel; saarc countries country; quality saarc; pollution level; panel causality; data approach; ecological footprint south; association regional cooperation; spatial heterogeneous; ecological footprint bangladesh; attention behavior environmental; panel causality tests; region spatial; growth ecological footprint; development panel saarc; regional cooperation saarc,0
1817,il; study; tnf; article; male; oral; translated; material; plasma; molecular; treated; investigate; lipophilic; positive; negative; objective; lung; expression; induced; haptoglobin; toxicity lt; toxicity induced; resveratrol 50 lt; protective activity; protective; rats treated resveratrol; investigate protective activity; resveratrol elevated; lung protective activity; benzo pyrene induced; protector; lung toxicity induced; toxicity induced material; investigate protective; lung protective; benzo pyrene; proved lung; activity resveratrol; lung toxicity lt; resveratrol elevated sod,1
1818,tubingensis; agnps; green; dose; aspergillus; synthesis; inhibition; danio; mortality; seed; industrial; mangrove; economic; inhibitory; harmful; germination; fungus; lives; synthetic; aerobic; effects concentrations; microorganisms rice; biological nanomaterials; studies biological nanomaterials; microorganisms rice seeds; economic feasibility ecotoxicological; synthetic nanoparticles; feasibility ecotoxicological; organisms synthetic silver; microorganisms; danio rerio biogenic; soil aquatic; aquatic organisms synthetic; effects concentrations mangrove; soil microorganisms rice; ecotoxicological impacts crucial; aquatic organisms; heterotrophs soil; biogenic silver; biogenic agnps harmful,0
1819,ongoing; evolution; proposed; evidence; distribution; formulating; clubs; characteristics; revealing; development; periods; examine; divergent; regions; study; policies; meteorological; studies; perspective; phillips; characteristics pm2; urbanization; clustering patterns periods; differences level pm2; ongoing urbanization accompanied; empirically examine convergence; clubs differences pm2; differences clustering; cities economic; factors determined convergence; ongoing urbanization; development ongoing urbanization; growth rates geographical; pm2 concentrations; differences pm2; clustering patterns; cities economic development; examine convergence; pm2 regions; differences clustering patterns,1
1820,low; 2018q4; government; services; negative; achieves; beneficial; economic; autoregressive; utilizing; protection; demonstrate; co2; approach; increases; curve; economy; ardl; underdeveloped; outcomes; interestingly tourism; transportation globalization; quantiles tested environmental; ecotourism achieve green; testing environmental; kuznets curve outcomes; globalization testing; carbon development ecotourism; development tourism; emissions quantiles globalization; quantiles globalization transportation; malaysian economy qardl; green development tourism; growth tourism; curve malaysian economy; development tourism economy; malaysian economy study; quantiles interestingly tourism; economic growth tourism; development ecotourism,0
1821,fe; operating; partial; main; favorable; 55co0; perovskite; sro; segregated; density; nanocomposites; deficiency; la0; bulk; cm; solid; oxidation; substrate; electronic; form; electrode strong interaction; hydrogen partial pressure; sro oxygen ion; perovskite steam splitting; steam splitting solid; electrode derived; electrode soec; water adsorption; lscfn55 perovskite hydrogen; perovskite hydrogen; exhibiting electrolysis; favorable water adsorption; purity hydrogen; purity hydrogen economic; splitting solid oxide; exhibiting electrolysis current; soec exhibiting electrolysis; hydrogen partial; production purity hydrogen; efficient water,0
1822,quantile; country; examined; hypothesis; negative; level; low; quality; study; supported; argumentative; lag; data; 1995q1; gdp; positive; emission; ekc; financial; distributed; ekc hypothesis pakistan; ict financial development; development institutional quality; qardl approach argumentative; emission emission gdp; financial development institutional; insights qardl; institutional quality increases; 2018q4 gdp institutional; carbon emission; carbon emission decreases; qardl approach; co2 emission irrespective; ict increases carbon; influence ict; quality co2; emission pakistan quantile; co2 emission; nonlinear influence; influence ict financial,0
1823,study; congress; cd154mab; limitations; prove; ctrms; reports; disadvantage; function; monkeys; demonstrated; initial; survival; species; grafts; antibody; analysis; depletion; cd20; report; nhp kidney; failure xenotransplantation; kidney grafts achieved; survival pig organ; xenotransplantation clinic; xenotransplantation prove nhps; analysis comparing kidney; term clinical kidney; clinical kidney; xenotransplantation nhps; progress pig nonhuman; kidney xenotransplantation prove; kidney allotransplantation xenotransplantation; organ jeopardized transplanted; jeopardized transplanted; kidney xenotransplantation; kidney allotransplantation data; comparing kidney allotransplantation; pig kidney; transplantation model daniel,1
1824,usage; worsen; positive; improves; policy; fossil; hazards; autoregressive; narrative; approach; pooled; aggravates; negative; development; perspective; increased; renewable; middle; lower; territories; impacts; globalization; energy usage; impact environment; income environmental sustainability; categorized economies renewable; income economies income; impact environment lower; sustainability perspective economic; energy fossil fuel; income economies; renewable energy usage; energy consumption; categorized economies globalization; consumption globalization exacts; impact renewable; emission energy; renewable energy consumption; fuel energy consumption; economies renewable,0
1825,determinants; methodologies; enhance; sensitivity; development; regulatory; robustness; assumptions; strategy; validity; aggregate; defined; exercise; innovation; analyzed; vulnerable; validate; modeling; dynamics; data; indicators sustainable; techniques paper energy; measuring modeling; dimensions sustainability; energy; phenomenon energy; relate dimensions sustainability; sustainable energy operated; resilience policies electricity; concept energy; nowadays resilience plays; countries determinants energy; goals nowadays resilience; applications resilience policies; complexity phenomenon energy; vulnerability energy relevant; measuring; fields applications resilience; sustainable energy; nowadays resilience,0
1826,entire; malmquist; luenberger; forefront; absolute; based; increase; formation; policy; study; performance; rights; global; inputs; implications; average; clusters; countries; industrial; clustering; study efficiency; paper investigated environmental; 1980; growth convergence enable; convergence analyzed findings; period 1980; environmental growth conditional; environmental performance panel; growth period convergence; environmental performance; efficiency growth period; growth convergence; investigated environmental; countries period 1980; 1980 2016; period 1980 2016; efficiency growth; estimating environmental; 2016 environmental; environmental performance assessment,0
1827,mellitus; ions; increased; ration; injection; animals; weeks; profound; typical; treatment; standard; modeling; promoted; appearance; fat; nephropathy; cholesterol; inorganic; complications; levels; rats biochemical analysis; urea triglycerides cholesterol; diet comparison control; abnormalities rats; parameters pathomorphological; diets; diabetes mellitus; typical patients diabetes; urea triglycerides; standard fat diets; streptozotocin dose; diet weeks intraperitoneal; rats biochemical; patients diabetes mellitus; diabetes fat; injection streptozotocin dose; diet comparison; fat diets modeling; pronounced abnormalities rats; hyperglycemia wistar rats,1
1828,effective; decreased; reduced; levels; secreted; lungs; interlekins; 1β; lavage; increased; inured; reduction; induced; interleukins; activity; injured; caused; accumulation; alveolar; injection; dysfunction lung fluid; interventions effective lps; levels lps injured; scutellarin; fluid upregulated lps; activity trend scutellarin; dysfunction lung; treatment scutellarin 05; oxidative stress reduction; scutellarin terms influence; upregulated lps infusion; lung injury regulation; scutellarin reduced ros; upregulated lps; hand treatment scutellarin; treatment scutellarin combination; scutellarin conjunction; activity 05 scutellarin; scutellarin jnk inhibitor; pre treatment scutellarin,1
1829,comprehensive; studied; variety; meeting; augmentation; preliminary; spine; analyzed; patients; systematic; clinical; generate; literature; surgeons; meetings; neurosurgical; consensus; predict; surgical; outcome; recommendations clinical; topic thoracolumbar; societies spine committee; spine committee; generate recommendations; committee recommendations list; factors influence outcome; thoracolumbar fracture; fracture radiology; outcome thoraco lumbar; wfns spine committee; fractures established factors; validate radiological factors; patients thoracolumbar; factors influence; thoraco lumbar fractures; thoracolumbar fractures; thoracolumbar fractures established; fractures outcome wfns; radiological factors,1
1830,efficiently; empirically; identifying; sampling; total; output; united; efficient; amount; fuels; china; outcomes; factor; driver; differences; consideration; stratified; america; incomes; resources; energy china united; stratified heterogeneity consideration; growth rate india; strategies energy; empirically comparative analysis; energy china; consumption growth; energy consumption paper; energy factors; analysis drivers; consumers primary energy; key driver energy; decrease energy consumption; drivers energy; india comparison united; india comparison; energy consumption sacrifice; factors china india; influencing energy consumption; energy issues perspective,0
1831,step; dilute; determine; mol; isotherms; effective; activated; proved; specification; pore; tests; steps; solutions; simulation; predict; representative; correlated; simulated; concentrations; ortho; predict carbon adsorption; carbon adsorbents; activated carbons; methodology representative pores; simulated representative pores; adsorbents removal phenol; activated carbons predicted; chlorophenols class; carbon adsorption; representative pores method; model adsorption compounds; adsorption compounds; activated carbons representative; representative pores predict; chlorophenol; extended chlorophenols; chlorophenols class phenol; chlorophenol isotherms; prediction phenol; chlorophenol isotherms simulated,1
1832,consequences; experience; adverse; change; reported; worsen; employed; development; measures; global; human; income; increasing; conditions; increased; effects; amid; study; risk; survey; exacerbating heat; increased risk heat; heat stress roles; risk heat; environment exacerbating heat; heat stress expected; determinants heat stress; heat stress low; thailand heat; major bangkok thailand; living urban bangkok; health bangkok; heat stress adaptation; address heat stress; heat stress represents; determinants urban heat; stress heat; cities heat; bangkok thailand; heat stress explore,0
1833,prasugrel; preventing; cornerstone; onset; rivaroxaban; personalisation; approaches; status; action; protection; p2y12; diseases; benefit; stable; risk; angiographic; disease; syndrome; inhibitor; clopidogrel; clopidogrel antiplatelet efficacy; stable cardiovascular peripheral; patients acute cerebrovascular; cerebrovascular disease; cornerstone therapy atherosclerotic; cardiovascular risk factors; benefit term antiplatelet; offering antiplatelet efficacy; atherosclerotic cardiovascular cerebrovascular; cardiovascular cerebrovascular; cerebrovascular disease aspirin; syndrome dual antiplatelet; cardiovascular risk; benefit antiplatelet; antiplatelet efficacy; stable cardiovascular; antiplatelet monotherapy; antiplatelet monotherapy aspirin; cardiovascular cerebrovascular diseases; atherosclerotic cardiovascular,1
1834,clinical; mastitis; muscle; spontaneous; features; zoopath; pulmonary; adenoma; classification; subtype; lobular; progesterone; epidermal; neoplasms; characterization; prognosis; immunoreactive; specimens; fibroadenomatous; subtypes; mammary gland neoplasms; morphologic features; pulmonary metastases carcinomas; egfr mammary carcinomas; 21 macropods mammary; macropod mammary; spontaneous mammary gland; subtypes mammary; metastases carcinomas; immunohistological characteristics molecular; macropod mammary neoplasms; based morphology immunohistological; tumors macropods based; reported morphological immunohistochemical; immunohistochemical characterization molecular; diagnosed mammary carcinomas; mammary carcinomas; morphology immunohistological; macropods based morphology; tumors macropods,1
1835,conditions; generated; suicides; economy; deaths; trends; decreasing; factors; effective; analyse; neurological; mental; economic; covid; caused; public; psychological; mechanisms; measures; psychiatric; pandemic; protection public health; motivation care health; adverse effects; inequalities mental disorders; policies reducing covid; mental health; effects covid 19; public policies; virus inequalities housing; managed pandemic; care pandemic crisis; public health stress; socioeconomic effects; mental health effective; effects pandemic offers; crisis socioeconomic effects; populations health crisis; care pandemic; public policies covid,1
1836,reducing; study; based; basic; concentration; main; balance; perspective; destruction; gj; generator; investigation; performance; lths; condenser; studied; water; ratio; equations; ammonia; basic ammonia; balance equations; heating; pressure basic ammonia; basic ammonia concentration; balance equations performance; temperature heating; evaporation temperature; assessment thermal; temperature basic nh3; evaporation temperature basic; water mixture cchp; ammonia water mixture; power cchp cycle; thermoeconomic balance; cooling heating; thermal systems energy; cycle ammonia; evaporation temperature heating; thermoeconomic,0
1837,qbd; body; opportunity; additional; discrete; pattern; wave; presence; structure; basis; executes; conventional; contributor; field; communication; creating; psychiatric; consciousness; scientific; network; astrocytes particle wave; functional freedom plasma; dynamics; executes functions electromagnetic; field plasma brain; conventional electromagnetic; dynamics pbd quantum; conventional electromagnetic field; neurons astrocytes particle; neurons astrocytes; dynamics brain regarded; brain functions creating; brain functions; electromagnetic; hypothetical brain energies; brain dynamics pbd; dynamics quantum; electromagnetic field; dynamics brain; brain electromagnetic,1
1838,modalities; biological; commissioning; consideration; scale; highlighting; implementation; concept; capable; pave; cons; highlights; perspectives; coupling; technologies; key; process; economic; analyzed; production; concept low carbon; efficiency processes revealed; production overview; dioxide source evaluated; implementation power generation; methane reactor; dioxide; methane technologies decades; carbon economy; dioxide source; capture fuel; fuel production; dioxide produce; co2 capture; produce methane future; low carbon economy; carbon dioxide; selecting carbon dioxide; methane technologies; reacts carbon dioxide,0
1839,zones; investigate; air; computed; based; studies; appliances; modelling; window; intensive; examines; study; unsustainable; cooling; economically; assessment; insulation; economic; efficiency; techno; residential building stocks; economic feasibility retrofitting; unsustainable residential; retrofitting existing homes; apartment building; building modelling bim; humid climate; existing residential building; level energy retrofit; energy retrofitted; energy retrofits feasible; energy retrofit plan; economic assessment energy; energy retrofitting existing; residential building; hot humid climates; retrofitting climate zones; retrofitting existing residential; hot humid climate; unsustainable residential building,0
1840,aspects; capacity; algeria; divide; assessments; north; exposed; increase; country; economic; increases; rain; population; growth; dependence; regional; reduce; agriculture; situation; libya; mitigate impact climate; physical aspects climate; north africa; vulnerable climate; social implications vulnerability; algeria vulnerable climate; water resources sensitivity; exposure water resources; water climate; africa north africa; sensitivity north africa; change vulnerability water; impact climate; focuses climate change; food water climate; considered climate change; comparing climate change; combination climate change; climate change strong; risk climate,0
1841,patients; background; securing; benefit; traditionally; direct; contact; patient; training; function; control; treatment; consultations; clinical; upgraded; ai; asvia; clinicians; century; amazing; pushed radiologists acceptable; imaging ultrasonography allowed; invisible; clinical radiologists control; radiologists traditionally; era artificial; pushed radiologists; teleradiology pacs; radiology; radiologists traditionally background; ai radiology securing; imaging ultrasonography; medical imaging ultrasonography; radiologists; interventional radiology medical; radiology medical imaging; radiology belief; clinical radiologists; teleradiology; penetration ai radiology,1
1842,ct; identified; assessing; tumor; resection; hospital; indicators; compared; retrospective; ci; colon; cohort; survival; france; trajectories; multicentric; scan; crc; pathology; postoperative; cancers referred; collected prospectively clinical; cov2 pandemic newly; extracted ct scan; anticancer treatment percentages; crc patients; sars cov2 pandemic; crc study aimed; colon cancer; retrospective cohort study; colon cancer metastatic; outbreak clinical presentation; hospitals sars cov2; diagnosed crc patients; crc patients undergoing; cov2 impaired care; cancer crc; cohort study collected; outbreak clinical; cov2 infection hr,1
1843,period; rates; investigated; cold; air; reducing; hot; generated; considered; consumption; reduces; pollutant; subtropical; system; ardabil; net; climatic; cities; power; pollutants; ardabil cooling; turbine power; energy efficiency bandar; generated cooling; environmental 4e; type cooling system; cooling systems; energy exergy economic; inlet air cooling; air cooling reduces; climates iran; cities hot climates; fogging systems cooling; gas turbine net; yazd energy efficiency; gas turbine functional; systems cooling; 4e analyses; gas turbine; electricity generated cooling,0
1844,markets; sectors; generalized; series; investigated; improving; proposed; compared; heteroskedasticity; error; errors; robustness; characteristics; proposes; demonstrate; machine; constitutes; diebold; absolute; measure; prediction; hybrid model outperforms; price forecasting focus; nonlinearity volatility time; tests measure forecasting; hybrid model compared; robustness forecasting quality; measure forecasting errors; price based time; accuracy prediction; price forecasting received; hybrid model; measure forecasting; errors robustness forecasting; constitutes hybrid model; hybrid model consisting; crude oil; proposes hybrid model; existing oil; price forecasting,0
1845,employment; effects; aged; furlough; anxiety; workforce; vulnerable; disruptions; wave; half; highlight; findings; depression; united; covid; adults; providing; hours; arrangements; magnitude; caregivers experienced; pandemic covid; loneliness caregivers compared; health care workforce; transition family caregivers; compared noncaregivers; caregivers compared; vulnerable health care; family care arrangements; health care; 19 pandemic associations; caregivers data national; compared noncaregivers caregivers; providing care caregivers; 19 pandemic; caregivers compared noncaregivers; caregiving arrangements care; loneliness caregivers; family caregivers; family care,1
1846,cosmopolitan; increasing; northwest; region; steppe; livestock; autonomous; surveillance; country; transmission; transmitted; epizootics; dog; fox; spread; positive; genes; wild; badgers; phylogenetic; 80 virus; rabies epizootics north; rabies china dogs; emphasizes animal rabies; fox rabies animal; mongolia china 2019; role animal rabies; infections transmitted dogs; virus rabv; detected mongolia; source rabies; rabies animal species; animal rabies surveillance; animal rabies; transmission source rabies; virus strains; detected mongolia china; fox rabies; virus rabv positive; virus strains belonged,1
